start,end,lon,lat,shape
2022-11-08 20:06:00,2022-11-08 20:06:55,0,0,55 seconds
2022-11-08 19:39:00,2022-11-08 19:39:08,0,0,8 seconds
2022-11-08 19:00:00,2022-11-08 19:00:00,0,0,Not sure how long before
2022-11-08 18:00:00,2022-11-08 18:00:02,0,0,2 seconds
2022-11-08 17:23:00,2022-11-08 17:25:00,0,0,2 min
2022-11-08 09:45:00,2022-11-08 09:53:00,0,0,8 min
2022-11-08 05:28:00,2022-11-08 05:28:00,0,0,during the eclipse
2022-11-08 05:20:00,2022-11-08 05:21:00,0,0,1 minute
2022-11-08 00:00:00,2022-11-08 00:05:00,0,0,5 minutes or more
2022-11-07 22:20:00,2022-11-07 22:50:00,0,0,Approximately 30 minutes
2022-11-07 20:35:00,2022-11-07 20:35:00,0,0,Seconds
2022-11-07 20:20:00,2022-11-07 20:20:30,0,0,30 seconds
2022-11-07 20:00:00,2022-11-07 20:00:00,0,0,Half hour
2022-11-07 19:39:00,2022-11-07 19:39:45,0,0,Approximately 45 seconds
2022-11-07 19:00:00,2022-11-07 19:15:00,0,0,2 encounters 10 - 15 mins
2022-11-07 18:44:00,2022-11-07 18:47:00,0,0,3 minutes
2022-11-07 17:45:00,2022-11-07 17:45:00,0,0,In photo
2022-11-07 17:45:00,2022-11-07 17:45:30,0,0,About 30 seconds
2022-11-07 17:23:00,2022-11-07 17:23:00,0,0,about a minute
2022-11-07 17:20:00,2022-11-07 17:20:15,0,0,15 seconds
2022-11-07 17:02:00,2022-11-07 17:02:02,0,0,1 or 2 seconds
2022-11-07 05:38:00,2022-11-07 05:40:00,0,0,Approx. 2 min.
2022-11-07 05:37:00,2022-11-07 05:47:00,0,0,10 minutes
2022-11-07 05:30:00,2022-11-07 05:31:00,0,0,1 minute
2022-11-07 03:30:00,2022-11-07 03:50:00,0,0,More than 20 minutes
2022-11-07 03:18:00,2022-11-07 03:33:00,0,0,Observed fir 15 minutes
2022-11-07 03:00:00,2022-11-07 03:02:00,0,0,Around 2 minutes
2022-11-07 02:45:00,2022-11-07 02:45:00,0,0,Under mind control
2022-11-07 02:00:00,2022-11-07 02:00:30,0,0,Under 30 seconds
2022-11-06 22:54:00,2022-11-06 22:54:00,0,0,every night
2022-11-06 19:30:00,2022-11-06 20:30:00,0,0,1hour
2022-11-06 19:20:00,2022-11-06 19:20:10,0,0,Seen 2 for about 10 secon
2022-11-06 18:45:00,2022-11-06 19:15:00,0,0,30 min to an hour
2022-11-06 17:11:00,2022-11-06 17:41:00,0,0,30 min to an hour
2022-11-06 15:30:00,2022-11-06 15:30:30,0,0,30 seconds
2022-11-06 15:24:00,2022-11-06 15:34:00,0,0,10 minutes
2022-11-06 11:59:00,2022-11-06 13:59:00,0,0,1 to 2 hours or more
2022-11-06 11:45:00,2022-11-06 11:45:11,0,0,11 seconds
2022-11-06 03:47:00,2022-11-06 03:47:00,0,0,half a minute
2022-11-06 03:03:00,2022-11-06 03:03:10,0,0,10 seconds
2022-11-05 21:38:00,2022-11-05 22:08:00,0,0,30 minutes - 2 hours
2022-11-05 20:50:00,2022-11-05 20:50:05,0,0,5 seconds or so
2022-11-05 18:16:00,2022-11-05 18:46:00,0,0,30minutes
2022-11-05 16:30:00,2022-11-05 16:35:00,0,0,5 min
2022-11-05 12:45:00,2022-11-05 12:55:00,0,0,10 minutes
2022-11-05 08:08:00,2022-11-05 08:10:00,0,0,2 minutes
2022-11-05 06:45:00,2022-11-05 07:00:00,0,0,15 min
2022-11-05 05:15:00,2022-11-05 10:15:00,0,0,2.5hours
2022-11-04 23:24:00,2022-11-04 23:54:00,0,0,at least 30 minutes
2022-11-04 23:13:00,2022-11-04 23:43:00,0,0,at least 30 minutes
2022-11-04 21:46:00,2022-11-04 21:46:10,0,0,10 seconds
2022-11-04 21:25:00,2022-11-04 21:25:30,0,0,30 seconds...many times
2022-11-04 21:10:00,2022-11-04 21:10:03,0,0,3 seconds
2022-11-04 21:00:00,2022-11-04 21:00:00,0,0,"Nighttime, before 10pm es"
2022-11-04 20:28:00,2022-11-04 20:28:00,0,0,Couple seconds 2-3
2022-11-04 20:20:00,2022-11-04 20:20:00,0,0,More than 2 weeks
2022-11-04 18:22:00,2022-11-04 18:25:00,0,0,3 minutes
2022-11-04 16:00:00,2022-11-04 16:00:22,0,0,22 seconds
2022-11-04 15:00:00,2022-11-04 15:02:00,0,0,1-2 minutes
2022-11-04 09:45:00,2022-11-04 09:55:00,0,0,About 10 minutes
2022-11-04 09:20:00,2022-11-04 09:30:00,0,0,About 10 minutes
2022-11-04 09:15:00,2022-11-04 09:15:00,0,0,Few seconds and pictures
2022-11-04 06:45:00,2022-11-04 06:45:03,0,0,About 2-3 seconds
2022-11-03 23:50:00,2022-11-03 23:50:00,0,0,two minutes or so
2022-11-03 23:30:00,2022-11-03 23:50:00,0,0,Around 20 mins
2022-11-03 23:18:00,2022-11-03 23:19:00,0,0,1min
2022-11-03 22:00:00,2022-11-03 22:15:00,0,0,At least 15 minutes
2022-11-03 21:25:00,2022-11-03 21:25:05,0,0,5 seconds
2022-11-03 21:22:00,2022-11-03 21:22:05,0,0,5 seconds
2022-11-03 19:22:00,2022-11-03 19:22:00,0,0,Two Minutes
2022-11-03 18:53:00,2022-11-03 18:53:03,0,0,3 seconds
2022-11-03 18:32:00,2022-11-03 18:37:00,0,0,5mins
2022-11-03 18:15:00,2022-11-03 18:17:00,0,0,Approximately 1 1/2 min
2022-11-03 17:00:00,2022-11-03 17:00:00,0,0,unsure
2022-11-03 16:50:00,2022-11-03 17:00:00,0,0,10 minutes
2022-11-03 13:00:00,2022-11-03 13:00:25,0,0,25 seconds
2022-11-03 12:23:00,2022-11-03 12:25:00,0,0,2 minutes
2022-11-03 11:30:00,2022-11-03 13:30:00,0,0,2hrs
2022-11-03 01:35:00,2022-11-03 01:35:00,0,0,very brief
2022-11-02 23:23:00,2022-11-02 23:28:00,0,0,5 minutes
2022-11-02 21:43:00,2022-11-02 21:43:06,0,0,6 seconds
2022-11-02 20:30:00,2022-11-02 20:30:01,0,0,1 sec -3 mins
2022-11-02 19:23:00,2022-11-02 19:33:00,0,0,10min
2022-11-02 19:15:00,2022-11-02 19:15:00,0,0,Approximately one hour
2022-11-02 19:00:00,2022-11-02 19:00:05,0,0,About 5 seconds
2022-11-02 18:41:00,2022-11-02 18:41:00,0,0,SEVERAL HOURS
2022-11-02 17:28:00,2022-11-02 18:09:00,0,0,41 minute
2022-11-02 17:15:00,2022-11-02 17:18:00,0,0,3 minutes
2022-11-02 01:30:00,2022-11-02 01:30:01,0,0,1 second
2022-11-02 00:20:00,2022-11-02 00:20:02,0,0,2 seconds
2022-11-01 23:45:00,2022-11-01 23:45:00,0,0,Less than a minute
2022-11-01 23:26:00,2022-11-01 23:26:03,0,0,2-3 seconds
2022-11-01 22:49:00,2022-11-01 22:49:00,0,0,SEVERAL HOURS
2022-11-01 22:45:00,2022-11-01 22:45:00,0,0,Seconds
2022-11-01 22:30:00,2022-11-01 22:35:00,0,0,5 minutes
2022-11-01 22:00:00,2022-11-02 03:00:00,0,0,Nightly for 4 or 5 hours
2022-11-01 21:47:00,2022-11-01 22:17:00,0,0,30 minutes
2022-11-01 21:28:00,2022-11-01 21:28:02,0,0,2 seconds
2022-11-01 21:11:00,2022-11-01 21:11:00,0,0,All night
2022-11-01 20:15:00,2022-11-01 20:20:00,0,0,4-5 minutes
2022-11-01 20:05:00,2022-11-01 20:05:00,0,0,Three seconds
2022-11-01 19:23:00,2022-11-01 19:25:00,0,0,Roughly 2 minutes
2022-11-01 19:10:00,2022-11-01 19:12:00,0,0,2 minutes
2022-11-01 17:18:00,2022-11-01 17:18:30,0,0,30 seconds
2022-11-01 05:18:00,2022-11-01 05:18:00,0,0,On going
2022-10-31 23:30:00,2022-10-31 23:30:15,0,0,10-15 seconds
2022-10-31 22:45:00,2022-10-31 22:45:07,0,0,7 seconds
2022-10-31 19:11:00,2022-10-31 19:51:00,0,0,So far it’s been 40mins
2022-10-31 15:32:00,2022-10-31 15:34:00,0,0,2 minutes
2022-10-31 06:30:00,2022-10-31 08:30:00,0,0,2 hours
2022-10-31 04:00:00,2022-10-31 04:00:00,0,0,Seconds
2022-10-31 03:40:00,2022-10-31 03:40:05,0,0,5 seconds in my eyesight
2022-10-31 03:00:00,2022-10-31 03:00:00,0,0,Still got
2022-10-31 02:49:00,2022-10-31 02:49:00,0,0,Approximately one minute
2022-10-31 02:13:00,2022-10-31 02:13:04,0,0,4 seconds
2022-10-31 00:30:00,2022-10-31 00:30:00,0,0,Couple hours
2022-10-30 22:45:00,2022-10-30 22:55:00,0,0,5-10 minutes
2022-10-30 22:35:00,2022-10-30 22:48:00,0,0,13 mins
2022-10-30 22:30:00,2022-10-30 22:30:00,0,0,Davnport fl
2022-10-30 21:50:00,2022-10-30 21:50:00,0,0,Fifteen min
2022-10-30 21:15:00,2022-10-30 21:20:00,0,0,5 min
2022-10-30 21:00:00,2022-10-30 21:00:20,0,0,20 seconds
2022-10-30 20:01:00,2022-10-30 20:08:00,0,0,7 min
2022-10-30 19:24:00,2022-10-30 19:28:00,0,0,4 minutes
2022-10-30 19:05:00,2022-10-30 19:05:30,0,0,30 seconds
2022-10-30 17:30:00,2022-10-30 18:00:00,0,0,30 minutes
2022-10-30 15:58:00,2022-10-30 15:58:00,0,0,Unknown
2022-10-30 14:49:00,2022-10-30 14:49:00,0,0,Tqf
2022-10-30 14:44:00,2022-10-30 14:49:00,0,0,5 min
2022-10-30 07:40:00,2022-10-30 07:41:00,0,0,1minute tops
2022-10-30 06:00:00,2022-10-30 06:20:00,0,0,20 minutes
2022-10-30 02:30:00,2022-10-30 02:32:00,0,0,2 mins
2022-10-30 02:13:00,2022-10-30 02:13:00,0,0,one hour
2022-10-30 02:00:00,2022-10-30 02:00:00,0,0,Seconds
2022-10-30 01:45:00,2022-10-30 02:30:00,0,0,45 minutes
2022-10-30 00:30:00,2022-10-30 00:40:00,0,0,5 to 10 mins
2022-10-29 22:00:00,2022-10-29 22:20:00,0,0,15-20 min.
2022-10-29 22:00:00,2022-10-29 22:05:00,0,0,I watched for about 5 min
2022-10-29 22:00:00,2022-10-29 22:00:00,0,0,Alll night most nighta
2022-10-29 21:28:00,2022-10-29 21:30:00,0,0,2 minutes
2022-10-29 20:59:00,2022-10-29 21:14:00,0,0,Maybe 10-15 mins
2022-10-29 20:05:00,2022-10-29 21:05:00,0,0,1 hour
2022-10-29 19:40:00,2022-10-29 19:55:00,0,0,15 minutes
2022-10-29 19:30:00,2022-10-29 19:45:00,0,0,15 minutes
2022-10-29 19:00:00,2022-10-29 19:25:00,0,0,20-25min
2022-10-29 18:38:00,2022-10-29 18:39:00,0,0,1 minute
2022-10-29 16:27:00,2022-10-29 16:27:25,0,0,15-25 seconds
2022-10-29 13:39:00,2022-10-29 13:41:00,0,0,Maybe 2 minutes
2022-10-29 12:00:00,2022-10-29 12:00:00,0,0,20 or more minutes
2022-10-29 11:45:00,2022-10-29 11:50:00,0,0,5 minutes
2022-10-29 04:40:00,2022-10-29 04:40:00,0,0,several seconds per occur
2022-10-29 03:10:00,2022-10-29 03:10:00,0,0,Over an hour
2022-10-29 02:32:00,2022-10-29 02:37:00,0,0,5 minutes
2022-10-28 23:38:00,2022-10-28 23:38:00,0,0,Couple days
2022-10-28 23:28:00,2022-10-28 23:28:43,0,0,43 seconds
2022-10-28 21:54:00,2022-10-28 22:24:00,0,0,15-30 minutes
2022-10-28 21:35:00,2022-10-28 21:40:00,0,0,5 minutes
2022-10-28 21:30:00,2022-10-28 21:30:03,0,0,about 3 seconds
2022-10-28 21:30:00,2022-10-28 21:37:00,0,0,5-7 minutes
2022-10-28 21:26:00,2022-10-28 21:26:04,0,0,4 seconds
2022-10-28 21:08:00,2022-10-28 21:08:40,0,0,40 seconds approximately.
2022-10-28 19:49:00,2022-10-28 19:49:10,0,0,10 seconds
2022-10-28 19:30:00,2022-10-28 19:30:05,0,0,5 seconds
2022-10-28 17:05:00,2022-10-28 18:05:00,0,0,Over 1 hour
2022-10-28 06:41:00,2022-10-28 06:41:10,0,0,Lasted 10 sec/ 2 sighting
2022-10-28 03:00:00,2022-10-28 03:03:00,0,0,3 minutes
2022-10-28 02:30:00,2022-10-28 02:31:00,0,0,Approx 1 minute
2022-10-28 01:00:00,2022-10-28 01:02:00,0,0,2 minutes
2022-10-28 00:30:00,2022-10-28 00:50:00,0,0,20 minutes
2022-10-27 23:59:00,2022-10-27 23:59:10,0,0,maybe 10 seconds
2022-10-27 21:30:00,2022-10-27 21:31:00,0,0,About 1 minute
2022-10-27 21:30:00,2022-10-27 21:35:00,0,0,5 minutes
2022-10-27 21:27:00,2022-10-27 21:28:00,0,0,1 minute
2022-10-27 21:04:00,2022-10-27 21:24:00,0,0,20 minutes
2022-10-27 20:34:00,2022-10-27 20:34:20,0,0,20 seconds
2022-10-27 20:05:00,2022-10-27 20:05:07,0,0,7 seconds
2022-10-27 19:20:00,2022-10-27 19:21:00,0,0,30-60 second s
2022-10-27 19:10:00,2022-10-27 19:20:00,0,0,5-10 mins
2022-10-27 19:09:00,2022-10-27 19:09:00,0,0,Few seconds
2022-10-27 19:08:00,2022-10-27 19:08:00,0,0,several minutes
2022-10-27 18:43:00,2022-10-27 18:45:00,0,0,2 minutes
2022-10-27 18:25:00,2022-10-27 18:35:00,0,0,10 minutes
2022-10-27 18:21:00,2022-10-27 18:21:00,0,0,About a minute
2022-10-27 18:20:00,2022-10-27 18:24:00,0,0,3-4 minutes going south
2022-10-27 18:20:00,2022-10-27 18:20:00,0,0,Approx. Five minutes
2022-10-27 18:20:00,2022-10-27 18:30:00,0,0,5 to 10 minutes
2022-10-27 18:20:00,2022-10-27 18:25:00,0,0,About 5 minutes
2022-10-27 18:19:00,2022-10-27 18:24:00,0,0,Aprox 5 minutes
2022-10-27 18:18:00,2022-10-27 18:23:00,0,0,5 min approx
2022-10-27 18:18:00,2022-10-27 18:28:00,0,0,10 minutes
2022-10-27 17:41:00,2022-10-27 18:24:00,0,0,43 minutes
2022-10-27 17:38:00,2022-10-27 17:48:00,0,0,10 min
2022-10-27 17:00:00,2022-10-27 17:00:05,0,0,5 seconds (driving)
2022-10-27 15:15:00,2022-10-27 15:15:30,0,0,30 seconds
2022-10-27 11:46:00,2022-10-27 11:46:30,0,0,About 30 seconds
2022-10-27 08:55:00,2022-10-27 08:57:00,0,0,About 2 minutes
2022-10-27 07:29:00,2022-10-27 07:32:00,0,0,1-3 minutes
2022-10-27 06:30:00,2022-10-27 06:33:00,0,0,About 2-3 minutes
2022-10-27 05:34:00,2022-10-27 05:34:05,0,0,4 - 5 seconds
2022-10-27 04:58:00,2022-10-27 05:08:00,0,0,saw it for approx 10 min
2022-10-27 02:08:00,2022-10-27 02:10:00,0,0,2 minutes
2022-10-27 02:05:00,2022-10-27 04:05:00,0,0,2 hour + hovering
2022-10-27 02:00:00,2022-10-27 03:00:00,0,0,1 hr
2022-10-27 01:00:00,2022-10-27 01:00:10,0,0,10 seconds
2022-10-26 23:51:00,2022-10-26 23:51:01,0,0,1 sec
2022-10-26 21:00:00,2022-10-26 21:00:03,0,0,2-3 seconds
2022-10-26 18:31:00,2022-10-26 18:31:05,0,0,2-5 seconds
2022-10-26 18:23:00,2022-10-26 18:24:00,0,0,60 seconds
2022-10-26 14:35:00,2022-10-26 14:42:00,0,0,7 minutes
2022-10-26 11:55:00,2022-10-26 11:55:30,0,0,30 seconds
2022-10-26 07:45:00,2022-10-26 07:47:00,0,0,2 minutes
2022-10-26 06:57:00,2022-10-26 06:57:03,0,0,3 seconds
2022-10-26 06:56:00,2022-10-26 06:56:02,0,0,2 seconds
2022-10-26 06:55:00,2022-10-26 06:55:20,0,0,10 to 20 seconds
2022-10-26 05:59:00,2022-10-26 05:59:00,0,0,Until sunrise
2022-10-26 03:30:00,2022-10-26 03:36:00,0,0,"6 minutes, approximate"
2022-10-25 22:20:00,2022-10-25 22:23:00,0,0,2-3 minutes
2022-10-25 22:10:00,2022-10-25 22:20:00,0,0,10 minutes
2022-10-25 21:45:00,2022-10-25 21:55:00,0,0,"10 minutes, 2 appearances"
2022-10-25 20:30:00,2022-10-25 20:30:02,0,0,2 seconds
2022-10-25 20:11:00,2022-10-25 20:14:00,0,0,3 minutes
2022-10-25 19:03:00,2022-10-25 19:03:06,0,0,6 seconds
2022-10-25 18:40:00,2022-10-25 18:40:00,0,0,For a few sec before it d
2022-10-25 16:22:00,2022-10-25 16:32:00,0,0,10 min
2022-10-25 15:59:00,2022-10-25 15:59:00,0,0,Every where i go
2022-10-25 14:00:00,2022-10-25 14:20:00,0,0,15-20 min
2022-10-25 05:50:00,2022-10-25 05:50:00,0,0,Maybe a minute
2022-10-25 05:20:00,2022-10-25 05:20:20,0,0,15 to 20 seconds
2022-10-25 04:06:00,2022-10-25 04:21:00,0,0,15 min.
2022-10-25 03:05:00,2022-10-25 03:15:00,0,0,10 min including 2 camera
2022-10-25 03:05:00,2022-10-25 03:10:00,0,0,5 mins
2022-10-25 02:00:00,2022-10-25 02:00:00,0,0,Minutes
2022-10-25 01:47:00,2022-10-25 01:47:52,0,0,1m 52sec
2022-10-25 01:00:00,2022-10-25 01:00:00,0,0,Until 4:445 AM
2022-10-24 23:50:00,2022-10-24 23:51:00,0,0,approx 1 minute
2022-10-24 22:45:00,2022-10-24 22:45:02,0,0,2 seconds
2022-10-24 21:24:00,2022-10-24 21:24:30,0,0,30sec to 1min
2022-10-24 21:03:00,2022-10-24 21:03:02,0,0,About 2 seconds.
2022-10-24 20:45:00,2022-10-24 21:30:00,0,0,now had been 45 minutes
2022-10-24 19:23:00,2022-10-24 19:23:05,0,0,About 4 -5 seconds
2022-10-24 19:03:00,2022-10-24 19:08:00,0,0,5 minutes
2022-10-24 16:22:00,2022-10-24 16:52:00,0,0,"30min,3total"
2022-10-24 07:00:00,2022-10-24 07:03:00,0,0,3 minutes
2022-10-24 06:52:00,2022-10-24 08:52:00,0,0,2 Minutes
2022-10-24 02:02:00,2022-10-24 04:02:00,0,0,2 hours -8 hours
2022-10-24 02:00:00,2022-10-24 02:02:00,0,0,2 min
2022-10-24 01:13:00,2022-10-24 01:15:00,0,0,2 min
2022-10-23 23:42:00,2022-10-24 00:07:00,0,0,25 minutes and county
2022-10-23 23:17:00,2022-10-23 23:19:00,0,0,2 minutes
2022-10-23 22:30:00,2022-10-24 06:30:00,0,0,5-8 Minutes
2022-10-23 21:44:00,2022-10-23 21:47:00,0,0,2-3 mins
2022-10-23 21:39:00,2022-10-23 22:39:00,0,0,1 hour
2022-10-23 20:30:00,2022-10-23 20:32:00,0,0,I filmed for 3 1/2 minute
2022-10-23 20:15:00,2022-10-23 20:15:20,0,0,10 a 20 segundos
2022-10-23 20:01:00,2022-10-23 20:01:06,0,0,6 seconds
2022-10-23 19:10:00,2022-10-23 19:10:00,0,0,I think around a minute
2022-10-23 19:00:00,2022-10-23 19:02:00,0,0,1-2 min
2022-10-23 15:02:00,2022-10-23 15:02:30,0,0,30 seconds
2022-10-23 14:30:00,2022-10-23 14:30:04,0,0,1.04 Seconds
2022-10-23 12:27:00,2022-10-23 12:27:00,0,0,Unknown
2022-10-23 03:00:00,2022-10-23 03:20:00,0,0,Approx 20 mins
2022-10-22 22:50:00,2022-10-22 23:00:00,0,0,10 minutes
2022-10-22 22:11:00,2022-10-22 22:11:35,0,0,Appropriately 35 seconds
2022-10-22 21:54:00,2022-10-22 21:54:10,0,0,It was fast so 10 seconds
2022-10-22 21:48:00,2022-10-22 21:48:03,0,0,2-3 Seconds
2022-10-22 21:36:00,2022-10-22 21:36:15,0,0,15 seconds
2022-10-22 21:15:00,2022-10-22 22:30:00,0,0,At least 75 minutes
2022-10-22 20:00:00,2022-10-22 20:00:20,0,0,20 sec
2022-10-22 20:00:00,2022-10-22 20:00:45,0,0,30-45 seconds max
2022-10-22 19:39:00,2022-10-22 19:39:00,0,0,About a monite
2022-10-22 19:30:00,2022-10-22 19:30:15,0,0,15 seconds
2022-10-22 18:18:00,2022-10-22 18:18:40,0,0,Filmed 40 seconds
2022-10-22 12:15:00,2022-10-22 12:15:04,0,0,4 seconds
2022-10-22 09:20:00,2022-10-22 09:20:00,0,0,A few minutes
2022-10-22 07:51:00,2022-10-22 07:54:00,0,0,3min
2022-10-22 06:22:00,2022-10-22 06:24:00,0,0,2 minutes
2022-10-22 01:30:00,2022-10-22 02:00:00,0,0,Over 30 minutes. Months
2022-10-22 01:15:00,2022-10-22 03:15:00,0,0,Over 2 hours
2022-10-22 00:58:00,2022-10-22 00:58:00,0,0,7 Years
2022-10-22 00:53:00,2022-10-22 00:53:10,0,0,10 seconds
2022-10-22 00:30:00,2022-10-22 00:30:30,0,0,30 Seconds
2022-10-21 23:40:00,2022-10-21 23:40:05,0,0,5 seconds
2022-10-21 22:30:00,2022-10-21 22:30:00,0,0,lengthy and continual
2022-10-21 22:29:00,2022-10-21 22:39:00,0,0,10 minutes
2022-10-21 21:15:00,2022-10-21 21:15:10,0,0,10 seconds
2022-10-21 20:51:00,2022-10-21 20:51:05,0,0,5 sec
2022-10-21 20:31:00,2022-10-21 20:31:05,0,0,5 sec
2022-10-21 19:30:00,2022-10-21 19:30:10,0,0,5-10 seconds
2022-10-21 13:12:00,2022-10-21 13:27:00,0,0,10 - 15 min
2022-10-21 06:19:00,2022-10-21 06:21:00,0,0,2 minutes
2022-10-21 06:00:00,2022-10-21 06:30:00,0,0,at least 30 minutes
2022-10-21 02:50:00,2022-10-21 02:55:00,0,0,5 min
2022-10-21 02:30:00,2022-10-21 03:15:00,0,0,45 mins
2022-10-20 23:30:00,2022-10-20 23:30:00,0,0,A few minutes
2022-10-20 23:00:00,2022-10-20 23:12:00,0,0,For about 12 minutes
2022-10-20 22:30:00,2022-10-20 23:00:00,0,0,30 minutes
2022-10-20 22:04:00,2022-10-20 22:24:00,0,0,20 mins each object
2022-10-20 21:55:00,2022-10-20 21:55:03,0,0,Approximately 2-3 seconds
2022-10-20 21:12:00,2022-10-20 21:12:03,0,0,2-3 seconds
2022-10-20 20:40:00,2022-10-20 20:40:45,0,0,45 seconds
2022-10-20 20:22:00,2022-10-20 20:27:00,0,0,5 minutes
2022-10-20 20:04:00,2022-10-20 20:04:00,0,0,Seconds
2022-10-20 19:45:00,2022-10-20 19:52:00,0,0,5 to 7 minutes
2022-10-20 19:30:00,2022-10-20 19:31:00,0,0,1 minute
2022-10-20 19:23:00,2022-10-20 19:25:00,0,0,2 minutes
2022-10-20 19:22:00,2022-10-20 19:30:00,0,0,8 minutes
2022-10-20 19:20:00,2022-10-20 19:20:05,0,0,5 sec
2022-10-20 16:00:00,2022-10-20 16:00:15,0,0,15 seconds
2022-10-20 14:00:00,2022-10-20 14:00:15,0,0,15 seconds
2022-10-20 13:26:00,2022-10-20 15:26:00,0,0,Approximately 2 hours
2022-10-20 13:25:00,2022-10-20 13:40:00,0,0,15 mins
2022-10-20 10:04:00,2022-10-20 10:04:00,0,0,less than a minute
2022-10-20 08:04:00,2022-10-20 08:04:40,0,0,40 sec
2022-10-20 06:20:00,2022-10-20 06:50:00,0,0,30 minutes
2022-10-20 06:00:00,2022-10-20 06:03:00,0,0,3 minutes
2022-10-20 05:25:00,2022-10-20 05:25:00,0,0,Around three minutes
2022-10-20 04:30:00,2022-10-20 04:35:00,0,0,5 min
2022-10-20 04:30:00,2022-10-20 04:31:00,0,0,1min
2022-10-20 03:46:00,2022-10-20 03:46:05,0,0,3-5 seconds
2022-10-20 02:12:00,2022-10-20 02:22:00,0,0,10 min
2022-10-20 01:43:00,2022-10-20 01:43:02,0,0,1-2 seconds max
2022-10-20 01:00:00,2022-10-20 01:00:00,0,0,all night
2022-10-19 22:35:00,2022-10-19 22:35:07,0,0,5-7 seconds
2022-10-19 21:35:00,2022-10-19 21:35:00,0,0,happened really fast
2022-10-19 21:00:00,2022-10-19 23:00:00,0,0,2 hours at least
2022-10-19 21:00:00,2022-10-19 21:10:00,0,0,10 minutes
2022-10-19 20:00:00,2022-10-19 20:00:39,0,0,39 seconds
2022-10-19 20:00:00,2022-10-19 20:00:00,0,0,Changing shape still ther
2022-10-19 20:00:00,2022-10-19 20:00:30,0,0,30 seconds
2022-10-19 19:21:00,2022-10-19 19:21:30,0,0,30 seconds
2022-10-19 19:17:00,2022-10-19 19:24:00,0,0,6-7 minutes
2022-10-19 19:00:00,2022-10-19 22:00:00,0,0,All week. 2-3 hours.
2022-10-19 18:30:00,2022-10-19 18:30:45,0,0,45 seconds
2022-10-18 22:45:00,2022-10-18 23:10:00,0,0,Approx 25 minutes
2022-10-18 20:50:00,2022-10-18 20:50:40,0,0,40 seconds
2022-10-18 20:35:00,2022-10-19 01:35:00,0,0,5 hours minimum
2022-10-18 20:15:00,2022-10-19 21:15:00,0,0,25 Minutes
2022-10-18 20:00:00,2022-10-18 20:00:15,0,0,15 seconds
2022-10-18 19:51:00,2022-10-18 19:51:00,0,0,2.00 minutes
2022-10-18 18:00:00,2022-10-18 18:02:00,0,0,2 minutes
2022-10-18 15:30:00,2022-10-18 15:30:00,0,0,Few minutes
2022-10-18 12:53:00,2022-10-18 12:53:00,0,0,Very brief
2022-10-18 12:30:00,2022-10-18 12:30:25,0,0,Less than 25 seconds
2022-10-18 07:25:00,2022-10-18 07:30:00,0,0,5 minutes
2022-10-18 05:14:00,2022-10-18 05:19:00,0,0,Less than 5 minutes
2022-10-18 01:47:00,2022-10-18 01:51:00,0,0,4 minutes
2022-10-17 22:48:00,2022-10-17 22:53:00,0,0,5 min
2022-10-17 22:30:00,2022-10-17 22:30:00,0,0,It’s still there
2022-10-17 21:58:00,2022-10-17 22:03:00,0,0,About 5 minutes
2022-10-17 20:45:00,2022-10-17 20:45:30,0,0,30 seconds
2022-10-17 20:30:00,2022-10-17 20:40:00,0,0,10 minutes
2022-10-17 19:39:00,2022-10-17 19:39:00,0,0,Around 7
2022-10-17 19:30:00,2022-10-17 19:45:00,0,0,15 minutes
2022-10-17 19:10:00,2022-10-17 19:10:02,0,0,2 seconds
2022-10-17 19:05:00,2022-10-17 19:06:00,0,0,1 minute
2022-10-17 16:00:00,2022-10-17 16:00:00,0,0,unknown
2022-10-17 15:00:00,2022-10-17 15:05:00,0,0,5 minutes
2022-10-17 06:30:00,2022-10-17 06:35:00,0,0,5 minutes
2022-10-17 06:15:00,2022-10-17 06:18:00,0,0,3 minutes
2022-10-17 05:45:00,2022-10-17 05:45:03,0,0,3 seconds
2022-10-17 01:11:00,2022-10-17 01:11:02,0,0,Maybe 1 or 2 seconds
2022-10-16 22:55:00,2022-10-16 22:55:30,0,0,30 seconds
2022-10-16 21:40:00,2022-10-17 17:40:00,0,0,20 Minutes
2022-10-16 20:20:00,2022-10-16 20:20:00,0,0,Several minutes
2022-10-16 19:13:00,2022-10-16 19:13:00,0,0,Several minutes
2022-10-16 19:11:00,2022-10-16 19:13:00,0,0,2 minutes
2022-10-16 18:30:00,2022-10-16 18:30:00,0,0,On and off for an hour
2022-10-16 17:00:00,2022-10-16 17:00:00,0,0,On and off for an hour
2022-10-16 02:45:00,2022-10-16 02:45:20,0,0,"20 seconds ,then it stop"
2022-10-16 02:17:00,2022-10-16 02:17:30,0,0,Maybe 30 seconds?
2022-10-16 00:55:00,2022-10-16 00:55:30,0,0,30 seconds
2022-10-15 23:33:00,2022-10-15 23:33:00,0,0,Non stop
2022-10-15 23:20:00,2022-10-15 23:20:40,0,0,40 Seconds
2022-10-15 22:35:00,2022-10-16 00:35:00,0,0,2 hours
2022-10-15 21:52:00,2022-10-15 21:52:00,0,0,2 to 3 and a half minutes
2022-10-15 21:50:00,2022-10-15 21:52:00,0,0,Approx. 2 minutes
2022-10-15 21:30:00,2022-10-16 02:30:00,0,0,5 hours
